Date,Close,High,Low,Open,Volume
2018-01-02,40.26707458496094,40.276426884472016,39.56580192963127,39.77618586634448,102223600
2018-01-03,40.26007461547852,40.80239401569069,40.19696262508525,40.33020261610709,118071600
2018-01-04,40.44706726074219,40.5499211500562,40.224998308918046,40.33252478094121,89738400
2018-01-05,40.90755844116211,40.99404756618664,40.451732074760365,40.54289734804072,94640000
2018-01-08,40.75563430786133,41.05016756597909,40.65745298829791,40.75563430786133,82271200
2018-01-09,40.75096893310547,40.9216110079164,40.53591233695206,40.8023958981485,86336000
2018-01-10,40.74160003662109,40.74393989480724,40.44005437973839,40.47745644214682,95839600
2018-01-11,40.97301483154297,41.02210547657908,40.78834797363013,40.81172158381117,74670800
2018-01-12,41.396114349365234,41.45922987236905,41.05950298248666,41.18339417073276,101672400
2018-01-16,41.18574905395508,41.933772604993706,41.17406046145214,41.58547252280897,118263600
2018-01-17,41.86598587036133,41.90104808218072,40.923943066330935,41.17639812514607,137547200
2018-01-18,41.90336990356445,42.09972892251785,41.66727610284251,41.92908337230499,124773600
2018-01-19,41.71638107299805,41.97818843235449,41.4709348901725,41.75144328474837,129700400
2018-01-22,41.37507629394531,41.55740685328199,41.28157472341337,41.44520425527241,108434400
2018-01-23,41.38443374633789,41.945453988337626,41.333010368506855,41.44521299016399,130756400
2018-01-24,40.72524642944336,41.44522021370444,40.486812695865126,41.4335316211732,204420400
2018-01-25,39.99825668334961,40.89588486778186,39.86267686900453,40.79303096952992,166116000
2018-01-26,40.09177017211914,40.20631269584493,39.75282231915957,40.20631269584493,156572000
2018-01-29,39.26192474365234,39.77619070677116,39.05388063992829,39.77619070677116,202561600
2018-01-30,39.03049850463867,39.124000098125286,38.499867866116375,38.69388706111541,184192800
2018-01-31,39.13801956176758,39.37411693794769,38.92062678192371,39.00711592226718,129915600
2018-02-01,39.219844818115234,39.41620032091382,38.98141109794126,39.07725255770871,188923200
2018-02-02,37.518096923828125,38.99077060056496,37.42459530527834,38.803763796607285,346375200
2018-02-05,36.580711364746094,38.30817909539416,36.46616890910437,37.19081856416882,290954000
2018-02-06,38.10948944091797,38.270782705666,35.99865925194776,36.19267842788692,272975200
2018-02-07,37.29367065429688,38.19597476327134,37.18380790882007,38.12351050765929,206434400
2018-02-08,36.26747894287109,37.63496190465887,36.2394291809823,37.46899249081761,217562000
2018-02-09,36.71109008789063,37.0584608136196,35.26292594672998,36.865999961496776,282690400
2018-02-12,38.18975830078125,38.46671505344137,36.96926047548856,37.201625228363696,243278000
2018-02-13,38.57234954833984,38.66858177983185,37.94097729101988,38.01139120629208,130196800
2018-02-14,39.283504486083984,39.32340485070856,38.22965638510839,38.2672073520852,162579600
2018-02-15,40.60260009765625,40.62606901581881,39.66610323493551,39.85152308844231,204588800
2018-02-16,40.47114944458008,41.03211125006785,40.31624316123592,40.454721563931344,160704400
2018-02-20,40.33502197265625,40.900671851907454,40.234094542494496,40.38196338095014,135722000
2018-02-21,40.15195083618164,40.86781542185468,40.13786518942926,40.56504027258118,149886400
2018-02-22,40.48759078979492,40.82792054682032,40.3021709353275,40.32329403620341,123967600
2018-02-23,41.19171142578125,41.226916584183606,40.73167706139258,40.76219058627438,135249600
2018-02-26,42.00614929199219,42.10472729761741,41.358349434426906,41.39120876963531,152648800
2018-02-27,41.87002182006836,42.36056609144427,41.816039387401,42.03666791404071,155712400
2018-02-28,41.8066520690918,42.39342858513631,41.79022418897036,42.07422201715211,151128400
2018-03-01,41.07434844970703,42.19626465227854,40.52512659282956,41.90522226538842,195208000
2018-03-02,41.35835647583008,41.37947957033199,40.47584232615504,40.55799246886187,153816000
2018-03-05,41.50152969360352,41.71746301418378,40.96169460145311,41.12364548723818,113605600
2018-03-06,41.46632385253906,41.8371670533833,41.33958169646813,41.75736630395347,95154000
2018-03-07,41.0814094543457,41.27387392830294,40.90303062936639,41.06028635297987,126814000
2018-03-08,41.52969741821289,41.57194361047891,41.09078970758341,41.18701833932262,95096400
2018-03-09,42.24320602416992,42.24790123821032,41.63530652700031,41.76909326665948,128740800
2018-03-12,42.6516227722168,42.80887848962803,42.297210953699,42.31598465546104,128828400
2018-03-13,42.24085998535156,43.06938797986928,42.06952227846858,42.85580050964318,126774000
2018-03-14,41.88176727294922,42.369965835063375,41.73389842335402,42.3230244232332,117473600
2018-03-15,41.93104934692383,42.30424194138419,41.79492034377192,41.89584418772932,90975200
2018-03-16,41.78318405151367,42.04136357525891,41.68929765809745,41.93104930136968,157618800
2018-03-19,41.144779205322266,41.65410090516757,40.75985386813316,41.61889573890655,133787200
2018-03-20,41.13069152832031,41.49683953309172,41.06027762400275,41.13069152832031,78597600
2018-03-21,40.19888687133789,41.09547953238162,40.19653747315999,41.08374328569106,148219600
2018-03-22,39.63088607788086,40.52982452051389,39.57220842812468,39.90080183419946,165963200
2018-03-23,38.713172912597656,39.88203087822492,38.713172912597656,39.5229238913069,164115200
2018-03-26,40.55094528198242,40.62840019813181,39.06522697707837,39.44780634373773,150164800
2018-03-27,39.51118087768555,41.10955946368787,39.177892261077965,40.764534600998445,163690400
2018-03-28,39.07462692260742,39.90550460608626,38.77185176834323,39.25535512087376,166674000
2018-03-29,39.37974548339844,40.31154688271614,39.17319900252208,39.386786515119255,153594000
2018-04-02,39.12156295776367,39.65201123119887,38.60285451256873,39.11217610913106,150347200
2018-04-03,39.52292251586914,39.60741848522696,38.69908950068041,39.34688954482369,121112000
2018-04-04,40.27869415283203,40.37257697878735,38.67327419175449,38.69909250610223,138422000
2018-04-05,40.55799102783203,40.893625455435775,40.388999115021946,40.50635441106232,107732800
2018-04-06,39.52058410644531,40.48289571302498,39.47833432314732,40.12848388752817,140021200
2018-04-09,39.91254425048828,40.62606300601005,39.8656028397066,39.872643872253846,116070800
